location_id,population_served,sample_date,baseline_rate
Michigan,100000,2022-01-29,0.0
Michigan,100000,2022-01-29,20.6
Michigan,100000,2022-01-29,0.2
Michigan,100000,2022-01-29,20.8
Michigan,100000,2022-02-05,0.1
Michigan,100000,2022-02-05,15.7
Michigan,100000,2022-02-05,0.1
Michigan,100000,2022-02-05,15.9
Michigan,100000,2022-02-12,0.2
Michigan,100000,2022-02-12,14.1
Michigan,100000,2022-02-12,0.2
Michigan,100000,2022-02-12,14.499999999999998
Michigan,100000,2022-02-19,0.2
Michigan,100000,2022-02-19,8.7
Michigan,100000,2022-02-19,0.3
Michigan,100000,2022-02-19,9.2
Michigan,100000,2022-02-26,0.2
Michigan,100000,2022-02-26,8.6
Michigan,100000,2022-02-26,0.2
Michigan,100000,2022-02-26,8.999999999999998
Michigan,100000,2022-03-05,0.1
Michigan,100000,2022-03-05,5.2
Michigan,100000,2022-03-05,0.4
Michigan,100000,2022-03-05,5.7
Michigan,100000,2022-03-12,0.4
Michigan,100000,2022-03-12,2.7
Michigan,100000,2022-03-12,0.6
Michigan,100000,2022-03-12,3.7
Michigan,100000,2022-03-19,0.1
Michigan,100000,2022-03-19,3.3
Michigan,100000,2022-03-19,0.9
Michigan,100000,2022-03-19,4.3
Michigan,100000,2022-03-26,0.0
Michigan,100000,2022-03-26,3.2
Michigan,100000,2022-03-26,1.0
Michigan,100000,2022-03-26,4.2
Michigan,100000,2022-04-02,0.3
Michigan,100000,2022-04-02,2.0
Michigan,100000,2022-04-02,1.4
Michigan,100000,2022-04-02,3.7
Michigan,100000,2022-04-09,0.4
Michigan,100000,2022-04-09,3.2
Michigan,100000,2022-04-09,1.4
Michigan,100000,2022-04-09,5.0
Michigan,100000,2022-04-16,0.2
Michigan,100000,2022-04-16,3.1
Michigan,100000,2022-04-16,1.1
Michigan,100000,2022-04-16,4.4
Michigan,100000,2022-04-23,0.1
Michigan,100000,2022-04-23,3.9
Michigan,100000,2022-04-23,1.0
Michigan,100000,2022-04-23,5.0
Michigan,100000,2022-04-30,0.2
Michigan,100000,2022-04-30,5.1
Michigan,100000,2022-04-30,0.6
Michigan,100000,2022-04-30,5.8999999999999995
Michigan,100000,2022-05-07,0.0
Michigan,100000,2022-05-07,6.1
Michigan,100000,2022-05-07,1.9
Michigan,100000,2022-05-07,8.0
Michigan,100000,2022-05-14,0.0
Michigan,100000,2022-05-14,9.1
Michigan,100000,2022-05-14,1.4
Michigan,100000,2022-05-14,10.5
Michigan,100000,2022-05-21,0.0
Michigan,100000,2022-05-21,7.3
Michigan,100000,2022-05-21,1.0
Michigan,100000,2022-05-21,8.3
Michigan,100000,2022-05-28,0.0
Michigan,100000,2022-05-28,7.7
Michigan,100000,2022-05-28,0.4
Michigan,100000,2022-05-28,8.1
Michigan,100000,2022-06-04,0.0
Michigan,100000,2022-06-04,9.1
Michigan,100000,2022-06-04,0.6
Michigan,100000,2022-06-04,9.7
Michigan,100000,2022-06-11,0.0
Michigan,100000,2022-06-11,6.4
Michigan,100000,2022-06-11,0.6
Michigan,100000,2022-06-11,7.0
Michigan,100000,2022-06-18,0.0
Michigan,100000,2022-06-18,6.7
Michigan,100000,2022-06-18,6.7
Michigan,100000,2022-06-25,0.0
Michigan,100000,2022-06-25,6.5
Michigan,100000,2022-06-25,6.5
Michigan,100000,2022-07-02,0.0
Michigan,100000,2022-07-02,5.8
Michigan,100000,2022-07-02,5.8
Michigan,100000,2022-07-09,0.2
Michigan,100000,2022-07-09,5.6
Michigan,100000,2022-07-09,5.8
Michigan,100000,2022-07-16,0.2
Michigan,100000,2022-07-16,6.9
Michigan,100000,2022-07-16,7.1000000000000005
Michigan,100000,2022-07-23,0.1
Michigan,100000,2022-07-23,8.5
Michigan,100000,2022-07-23,8.6
Michigan,100000,2022-07-30,0.2
Michigan,100000,2022-07-30,9.0
Michigan,100000,2022-07-30,9.2
Michigan,100000,2022-08-06,0.1
Michigan,100000,2022-08-06,10.3
Michigan,100000,2022-08-06,10.4
Michigan,100000,2022-08-13,0.2
Michigan,100000,2022-08-13,9.7
Michigan,100000,2022-08-13,9.9
Michigan,100000,2022-08-20,0.2
Michigan,100000,2022-08-20,12.9
Michigan,100000,2022-08-20,13.1
Michigan,100000,2022-08-27,0.2
Michigan,100000,2022-08-27,11.3
Michigan,100000,2022-08-27,11.5
Michigan,100000,2022-09-03,0.1
Michigan,100000,2022-09-03,9.6
Michigan,100000,2022-09-03,9.7
Michigan,100000,2022-09-10,0.4
Michigan,100000,2022-09-10,9.9
Michigan,100000,2022-09-10,10.3
Michigan,100000,2022-09-17,0.4
Michigan,100000,2022-09-17,12.4
Michigan,100000,2022-09-17,12.8
Michigan,100000,2022-09-24,1.0
Michigan,100000,2022-09-24,11.4
Michigan,100000,2022-09-24,12.4
Michigan,100000,2022-10-01,1.7
Michigan,100000,2022-10-01,8.2
Michigan,100000,2022-10-01,9.9
Michigan,100000,2022-10-08,2.3
Michigan,100000,2022-10-08,8.6
Michigan,100000,2022-10-08,10.9
Michigan,100000,2022-10-08,0.0
Michigan,100000,2022-10-15,3.8
Michigan,100000,2022-10-15,8.8
Michigan,100000,2022-10-15,12.7
Michigan,100000,2022-10-15,0.1
Michigan,100000,2022-10-22,4.1
Michigan,100000,2022-10-22,9.8
Michigan,100000,2022-10-22,14.4
Michigan,100000,2022-10-22,0.5
Michigan,100000,2022-10-29,6.6
Michigan,100000,2022-10-29,8.3
Michigan,100000,2022-10-29,15.2
Michigan,100000,2022-10-29,0.3
Michigan,100000,2022-11-05,9.7
Michigan,100000,2022-11-05,6.6
Michigan,100000,2022-11-05,16.7
Michigan,100000,2022-11-05,0.4
Michigan,100000,2022-11-12,7.9
Michigan,100000,2022-11-12,6.3
Michigan,100000,2022-11-12,14.5
Michigan,100000,2022-11-12,0.3
Michigan,100000,2022-11-19,7.8
Michigan,100000,2022-11-19,8.1
Michigan,100000,2022-11-19,16.7
Michigan,100000,2022-11-19,0.8
Michigan,100000,2022-11-26,4.7
Michigan,100000,2022-11-26,7.6
Michigan,100000,2022-11-26,14.9
Michigan,100000,2022-11-26,2.6
Michigan,100000,2022-12-03,5.2
Michigan,100000,2022-12-03,8.8
Michigan,100000,2022-12-03,18.5
Michigan,100000,2022-12-03,4.5
Michigan,100000,2022-12-10,3.4
Michigan,100000,2022-12-10,9.1
Michigan,100000,2022-12-10,19.2
Michigan,100000,2022-12-10,6.7
Michigan,100000,2022-12-17,3.1
Michigan,100000,2022-12-17,9.4
Michigan,100000,2022-12-17,23.6
Michigan,100000,2022-12-17,11.1
Michigan,100000,2022-12-24,2.2
Michigan,100000,2022-12-24,8.5
Michigan,100000,2022-12-24,23.4
Michigan,100000,2022-12-24,12.7
Michigan,100000,2022-12-31,1.6
Michigan,100000,2022-12-31,10.4
Michigan,100000,2022-12-31,21.5
Michigan,100000,2022-12-31,9.5
Michigan,100000,2023-01-07,1.4
Michigan,100000,2023-01-07,9.3
Michigan,100000,2023-01-07,16.3
Michigan,100000,2023-01-07,5.6
Michigan,100000,2023-01-14,1.5
Michigan,100000,2023-01-14,5.4
Michigan,100000,2023-01-14,9.3
Michigan,100000,2023-01-14,2.4
Michigan,100000,2023-01-21,0.4
Michigan,100000,2023-01-21,5.1
Michigan,100000,2023-01-21,7.4
Michigan,100000,2023-01-21,1.9
Michigan,100000,2023-01-28,0.5
Michigan,100000,2023-01-28,4.5
Michigan,100000,2023-01-28,6.0
Michigan,100000,2023-01-28,1.0
Michigan,100000,2023-02-04,0.5
Michigan,100000,2023-02-04,3.9
Michigan,100000,2023-02-04,4.8
Michigan,100000,2023-02-04,0.4
Michigan,100000,2023-02-11,0.3
Michigan,100000,2023-02-11,5.6
Michigan,100000,2023-02-11,6.499999999999999
Michigan,100000,2023-02-11,0.6
Michigan,100000,2023-02-18,0.2
Michigan,100000,2023-02-18,5.1
Michigan,100000,2023-02-18,5.7
Michigan,100000,2023-02-18,0.4
Michigan,100000,2023-02-25,0.2
Michigan,100000,2023-02-25,4.8
Michigan,100000,2023-02-25,5.2
Michigan,100000,2023-02-25,0.2
Michigan,100000,2023-03-04,0.2
Michigan,100000,2023-03-04,5.0
Michigan,100000,2023-03-04,5.8
Michigan,100000,2023-03-04,0.6
Michigan,100000,2023-03-11,0.2
Michigan,100000,2023-03-11,6.2
Michigan,100000,2023-03-11,6.5
Michigan,100000,2023-03-11,0.1
Michigan,100000,2023-03-18,0.6
Michigan,100000,2023-03-18,6.9
Michigan,100000,2023-03-18,7.7
Michigan,100000,2023-03-18,0.2
Michigan,100000,2023-03-25,0.2
Michigan,100000,2023-03-25,8.0
Michigan,100000,2023-03-25,8.2
Michigan,100000,2023-03-25,0.0
Michigan,100000,2023-04-01,0.3
Michigan,100000,2023-04-01,5.8
Michigan,100000,2023-04-01,6.3
Michigan,100000,2023-04-01,0.2
Michigan,100000,2023-04-08,0.2
Michigan,100000,2023-04-08,4.2
Michigan,100000,2023-04-08,4.7
Michigan,100000,2023-04-08,0.3
Michigan,100000,2023-04-15,0.0
Michigan,100000,2023-04-15,5.2
Michigan,100000,2023-04-15,5.2
Michigan,100000,2023-04-15,0.0
Michigan,100000,2023-04-22,0.1
Michigan,100000,2023-04-22,5.9
Michigan,100000,2023-04-22,6.1
Michigan,100000,2023-04-22,0.1
Michigan,100000,2023-04-29,0.0
Michigan,100000,2023-04-29,4.7
Michigan,100000,2023-04-29,4.8
Michigan,100000,2023-04-29,0.1
Michigan,100000,2023-05-06,0.0
Michigan,100000,2023-05-06,4.1
Michigan,100000,2023-05-06,4.199999999999999
Michigan,100000,2023-05-06,0.1
Michigan,100000,2023-05-13,0.0
Michigan,100000,2023-05-13,3.1
Michigan,100000,2023-05-13,3.1
Michigan,100000,2023-05-20,0.1
Michigan,100000,2023-05-20,2.6
Michigan,100000,2023-05-20,2.7
Michigan,100000,2023-05-27,0.0
Michigan,100000,2023-05-27,2.3
Michigan,100000,2023-05-27,2.3
Michigan,100000,2023-06-03,0.0
Michigan,100000,2023-06-03,1.9
Michigan,100000,2023-06-03,1.9
Michigan,100000,2023-06-10,0.0
Michigan,100000,2023-06-10,1.5
Michigan,100000,2023-06-10,1.5
Michigan,100000,2023-06-17,0.0
Michigan,100000,2023-06-17,1.5
Michigan,100000,2023-06-17,1.5
Michigan,100000,2023-06-24,0.0
Michigan,100000,2023-06-24,1.0
Michigan,100000,2023-06-24,1.0
Michigan,100000,2023-07-01,0.0
Michigan,100000,2023-07-01,0.9
Michigan,100000,2023-07-01,0.9
Michigan,100000,2023-07-08,0.0
Michigan,100000,2023-07-08,0.9
Michigan,100000,2023-07-08,0.9
Michigan,100000,2023-07-15,0.0
Michigan,100000,2023-07-15,0.5
Michigan,100000,2023-07-15,0.5
Michigan,100000,2023-07-22,0.0
Michigan,100000,2023-07-22,1.0
Michigan,100000,2023-07-22,1.0
Michigan,100000,2023-07-29,0.0
Michigan,100000,2023-07-29,1.9
Michigan,100000,2023-07-29,1.9
Michigan,100000,2023-08-05,0.0
Michigan,100000,2023-08-05,1.5
Michigan,100000,2023-08-05,1.5
Michigan,100000,2023-08-12,0.0
Michigan,100000,2023-08-12,2.2
Michigan,100000,2023-08-12,2.2
Michigan,100000,2023-08-19,0.0
Michigan,100000,2023-08-19,2.2
Michigan,100000,2023-08-19,2.2
Michigan,100000,2023-08-26,0.0
Michigan,100000,2023-08-26,3.6
Michigan,100000,2023-08-26,3.6
Michigan,100000,2023-09-02,0.0
Michigan,100000,2023-09-02,3.5
Michigan,100000,2023-09-02,3.5
Michigan,100000,2023-09-09,0.1
Michigan,100000,2023-09-09,4.0
Michigan,100000,2023-09-09,4.1
Michigan,100000,2023-09-16,0.0
Michigan,100000,2023-09-16,5.2
Michigan,100000,2023-09-16,5.2
Michigan,100000,2023-09-23,0.1
Michigan,100000,2023-09-23,6.1
Michigan,100000,2023-09-23,6.199999999999999
Michigan,100000,2023-09-30,0.0
Michigan,100000,2023-09-30,3.7
Michigan,100000,2023-09-30,3.7
Michigan,100000,2023-10-07,0.1
Michigan,100000,2023-10-07,4.8
Michigan,100000,2023-10-07,0.2
Michigan,100000,2023-10-07,5.1
Michigan,100000,2023-10-14,0.2
Michigan,100000,2023-10-14,5.6
Michigan,100000,2023-10-14,0.0
Michigan,100000,2023-10-14,5.8
Michigan,100000,2023-10-21,0.7
Michigan,100000,2023-10-21,3.8
Michigan,100000,2023-10-21,0.2
Michigan,100000,2023-10-21,4.7
Michigan,100000,2023-10-28,0.4
Michigan,100000,2023-10-28,4.3
Michigan,100000,2023-10-28,0.0
Michigan,100000,2023-10-28,4.7
Michigan,100000,2023-11-04,0.7
Michigan,100000,2023-11-04,3.1
Michigan,100000,2023-11-04,0.0
Michigan,100000,2023-11-04,3.8
Michigan,100000,2023-11-11,1.5
Michigan,100000,2023-11-11,3.5
Michigan,100000,2023-11-11,0.2
Michigan,100000,2023-11-11,5.2
Michigan,100000,2023-11-18,2.1
Michigan,100000,2023-11-18,4.7
Michigan,100000,2023-11-18,0.5
Michigan,100000,2023-11-18,7.300000000000001
Michigan,100000,2023-11-25,3.2
Michigan,100000,2023-11-25,6.5
Michigan,100000,2023-11-25,0.2
Michigan,100000,2023-11-25,9.9
Michigan,100000,2023-12-02,4.0
Michigan,100000,2023-12-02,6.5
Michigan,100000,2023-12-02,1.0
Michigan,100000,2023-12-02,11.5
Michigan,100000,2023-12-09,3.1
Michigan,100000,2023-12-09,7.7
Michigan,100000,2023-12-09,1.5
Michigan,100000,2023-12-09,12.3
Michigan,100000,2023-12-16,5.2
Michigan,100000,2023-12-16,9.5
Michigan,100000,2023-12-16,1.5
Michigan,100000,2023-12-16,16.2
Michigan,100000,2023-12-23,4.3
Michigan,100000,2023-12-23,9.6
Michigan,100000,2023-12-23,2.7
Michigan,100000,2023-12-23,16.6
Michigan,100000,2023-12-30,4.7
Michigan,100000,2023-12-30,9.8
Michigan,100000,2023-12-30,6.4
Michigan,100000,2023-12-30,20.9
Michigan,100000,2024-01-06,5.0
Michigan,100000,2024-01-06,9.5
Michigan,100000,2024-01-06,3.6
Michigan,100000,2024-01-06,18.1
Michigan,100000,2024-01-13,3.2
Michigan,100000,2024-01-13,8.1
Michigan,100000,2024-01-13,3.1
Michigan,100000,2024-01-13,14.4
Michigan,100000,2024-01-20,2.9
Michigan,100000,2024-01-20,6.4
Michigan,100000,2024-01-20,2.1
Michigan,100000,2024-01-20,11.4
Michigan,100000,2024-01-27,1.8
Michigan,100000,2024-01-27,4.7
Michigan,100000,2024-01-27,3.4
Michigan,100000,2024-01-27,9.9
Michigan,100000,2024-02-03,1.1
Michigan,100000,2024-02-03,5.8
Michigan,100000,2024-02-03,4.1
Michigan,100000,2024-02-03,10.999999999999998
Michigan,100000,2024-02-10,1.4
Michigan,100000,2024-02-10,5.3
Michigan,100000,2024-02-10,4.5
Michigan,100000,2024-02-10,11.2
Michigan,100000,2024-02-17,1.0
Michigan,100000,2024-02-17,4.6
Michigan,100000,2024-02-17,5.7
Michigan,100000,2024-02-17,11.3
Michigan,100000,2024-02-24,1.1
Michigan,100000,2024-02-24,4.8
Michigan,100000,2024-02-24,6.7
Michigan,100000,2024-02-24,12.6
Michigan,100000,2024-03-02,0.6
Michigan,100000,2024-03-02,5.0
Michigan,100000,2024-03-02,9.9
Michigan,100000,2024-03-02,15.5
Michigan,100000,2024-03-09,0.7
Michigan,100000,2024-03-09,5.2
Michigan,100000,2024-03-09,7.0
Michigan,100000,2024-03-09,12.9
Michigan,100000,2024-03-16,0.3
Michigan,100000,2024-03-16,2.2
Michigan,100000,2024-03-16,6.5
Michigan,100000,2024-03-16,9.0
Michigan,100000,2024-03-23,1.0
Michigan,100000,2024-03-23,2.0
Michigan,100000,2024-03-23,4.5
Michigan,100000,2024-03-23,7.5
Michigan,100000,2024-03-30,0.5
Michigan,100000,2024-03-30,2.5
Michigan,100000,2024-03-30,4.1
Michigan,100000,2024-03-30,7.1
Michigan,100000,2024-04-06,0.4
Michigan,100000,2024-04-06,2.8
Michigan,100000,2024-04-06,4.1
Michigan,100000,2024-04-06,7.3
Michigan,100000,2024-04-13,0.3
Michigan,100000,2024-04-13,1.9
Michigan,100000,2024-04-13,2.0
Michigan,100000,2024-04-13,4.2
Michigan,100000,2024-04-20,0.2
Michigan,100000,2024-04-20,1.4
Michigan,100000,2024-04-20,1.0
Michigan,100000,2024-04-20,2.6
Michigan,100000,2024-04-27,0.1
Michigan,100000,2024-04-27,1.0
Michigan,100000,2024-04-27,0.9
Michigan,100000,2024-04-27,2.0
Michigan,100000,2024-05-04,0.0
Michigan,100000,2024-05-04,1.0
Michigan,100000,2024-05-04,0.7
Michigan,100000,2024-05-04,1.7
Michigan,100000,2024-05-11,0.1
Michigan,100000,2024-05-11,0.6
Michigan,100000,2024-05-11,0.1
Michigan,100000,2024-05-11,0.7999999999999999
Michigan,100000,2024-05-18,0.1
Michigan,100000,2024-05-18,1.0
Michigan,100000,2024-05-18,0.1
Michigan,100000,2024-05-18,1.2000000000000002
Michigan,100000,2024-05-25,0.0
Michigan,100000,2024-05-25,0.9
Michigan,100000,2024-05-25,0.2
Michigan,100000,2024-05-25,1.1
Michigan,100000,2024-06-01,0.2
Michigan,100000,2024-06-01,1.0
Michigan,100000,2024-06-01,0.2
Michigan,100000,2024-06-01,1.4
Michigan,100000,2024-06-08,0.0
Michigan,100000,2024-06-08,0.7
Michigan,100000,2024-06-08,0.2
Michigan,100000,2024-06-08,0.8999999999999999
Michigan,100000,2024-06-15,0.0
Michigan,100000,2024-06-15,0.9
Michigan,100000,2024-06-15,0.1
Michigan,100000,2024-06-15,1.0
Michigan,100000,2024-06-22,0.0
Michigan,100000,2024-06-22,1.5
Michigan,100000,2024-06-22,0.1
Michigan,100000,2024-06-22,1.6
Michigan,100000,2024-06-29,0.0
Michigan,100000,2024-06-29,2.3
Michigan,100000,2024-06-29,0.1
Michigan,100000,2024-06-29,2.4
Michigan,100000,2024-07-06,0.0
Michigan,100000,2024-07-06,1.5
Michigan,100000,2024-07-06,0.2
Michigan,100000,2024-07-06,1.7
Michigan,100000,2024-07-13,0.0
Michigan,100000,2024-07-13,1.4
Michigan,100000,2024-07-13,0.1
Michigan,100000,2024-07-13,1.5
Michigan,100000,2024-07-20,0.0
Michigan,100000,2024-07-20,1.5
Michigan,100000,2024-07-20,0.1
Michigan,100000,2024-07-20,1.6
Michigan,100000,2024-07-27,0.0
Michigan,100000,2024-07-27,3.5
Michigan,100000,2024-07-27,0.2
Michigan,100000,2024-07-27,3.7
Michigan,100000,2024-08-03,0.0
Michigan,100000,2024-08-03,3.1
Michigan,100000,2024-08-03,0.2
Michigan,100000,2024-08-03,3.3000000000000003
Michigan,100000,2024-08-10,0.0
Michigan,100000,2024-08-10,2.7
Michigan,100000,2024-08-10,0.1
Michigan,100000,2024-08-10,2.8000000000000003
Michigan,100000,2024-08-17,0.1
Michigan,100000,2024-08-17,3.7
Michigan,100000,2024-08-17,0.1
Michigan,100000,2024-08-17,3.9
Michigan,100000,2024-08-24,0.1
Michigan,100000,2024-08-24,3.8
Michigan,100000,2024-08-24,0.1
Michigan,100000,2024-08-24,4.0
Michigan,100000,2024-08-31,0.0
Michigan,100000,2024-08-31,4.9
Michigan,100000,2024-08-31,0.2
Michigan,100000,2024-08-31,5.1000000000000005
Michigan,100000,2024-09-07,0.0
Michigan,100000,2024-09-07,5.1
Michigan,100000,2024-09-07,0.2
Michigan,100000,2024-09-07,5.3
Michigan,100000,2024-09-14,0.0
Michigan,100000,2024-09-14,5.4
Michigan,100000,2024-09-14,0.0
Michigan,100000,2024-09-14,5.4
Michigan,100000,2024-09-21,0.0
Michigan,100000,2024-09-21,5.0
Michigan,100000,2024-09-21,0.1
Michigan,100000,2024-09-21,5.1
Michigan,100000,2024-09-28,0.1
Michigan,100000,2024-09-28,3.3
Michigan,100000,2024-09-28,0.1
Michigan,100000,2024-09-28,3.5
Michigan,100000,2024-10-05,0.0
Michigan,100000,2024-10-05,3.0
Michigan,100000,2024-10-05,0.0
Michigan,100000,2024-10-05,3.0
Michigan,100000,2024-10-12,0.0
Michigan,100000,2024-10-12,3.5
Michigan,100000,2024-10-12,0.0
Michigan,100000,2024-10-12,3.5
Michigan,100000,2024-10-19,0.1
Michigan,100000,2024-10-19,2.3
Michigan,100000,2024-10-19,0.0
Michigan,100000,2024-10-19,2.4
Michigan,100000,2024-10-26,0.1
Michigan,100000,2024-10-26,2.3
Michigan,100000,2024-10-26,0.0
Michigan,100000,2024-10-26,2.4
Michigan,100000,2024-11-02,0.1
Michigan,100000,2024-11-02,2.2
Michigan,100000,2024-11-02,0.0
Michigan,100000,2024-11-02,2.3000000000000003
Michigan,100000,2024-11-09,0.0
Michigan,100000,2024-11-09,2.4
Michigan,100000,2024-11-09,0.2
Michigan,100000,2024-11-09,2.6
Michigan,100000,2024-11-16,0.6
Michigan,100000,2024-11-16,2.3
Michigan,100000,2024-11-16,0.0
Michigan,100000,2024-11-16,2.9
Michigan,100000,2024-11-23,1.0
Michigan,100000,2024-11-23,2.2
Michigan,100000,2024-11-23,0.3
Michigan,100000,2024-11-23,3.5
Michigan,100000,2024-11-30,1.2
Michigan,100000,2024-11-30,1.9
Michigan,100000,2024-11-30,0.3
Michigan,100000,2024-11-30,3.3999999999999995
Michigan,100000,2024-12-07,1.0
Michigan,100000,2024-12-07,2.7
Michigan,100000,2024-12-07,0.6
Michigan,100000,2024-12-07,4.300000000000001
Michigan,100000,2024-12-14,1.9
Michigan,100000,2024-12-14,3.5
Michigan,100000,2024-12-14,0.5
Michigan,100000,2024-12-14,5.9
Michigan,100000,2024-12-21,2.5
Michigan,100000,2024-12-21,3.4
Michigan,100000,2024-12-21,1.4
Michigan,100000,2024-12-21,7.3
Michigan,100000,2024-12-28,4.5
Michigan,100000,2024-12-28,5.5
Michigan,100000,2024-12-28,3.8
Michigan,100000,2024-12-28,13.8
Michigan,100000,2025-01-04,4.7
Michigan,100000,2025-01-04,6.2
Michigan,100000,2025-01-04,5.3
Michigan,100000,2025-01-04,16.2
Michigan,100000,2025-01-11,4.9
Michigan,100000,2025-01-11,6.2
Michigan,100000,2025-01-11,5.1
Michigan,100000,2025-01-11,16.200000000000003
Michigan,100000,2025-01-18,3.6
Michigan,100000,2025-01-18,5.4
Michigan,100000,2025-01-18,6.4
Michigan,100000,2025-01-18,15.4
Michigan,100000,2025-01-25,3.5
Michigan,100000,2025-01-25,5.1
Michigan,100000,2025-01-25,11.7
Michigan,100000,2025-01-25,20.299999999999997
Michigan,100000,2025-02-01,3.0
Michigan,100000,2025-02-01,4.3
Michigan,100000,2025-02-01,10.4
Michigan,100000,2025-02-01,17.7
Michigan,100000,2025-02-08,2.4
Michigan,100000,2025-02-08,3.8
Michigan,100000,2025-02-08,17.0
Michigan,100000,2025-02-08,23.2
Michigan,100000,2025-02-15,2.7
Michigan,100000,2025-02-15,4.0
Michigan,100000,2025-02-15,16.5
Michigan,100000,2025-02-15,23.2
Michigan,100000,2025-02-22,3.6
Michigan,100000,2025-02-22,3.0
Michigan,100000,2025-02-22,16.6
Michigan,100000,2025-02-22,23.200000000000003
Michigan,100000,2025-03-01,1.6
Michigan,100000,2025-03-01,2.8
Michigan,100000,2025-03-01,11.6
Michigan,100000,2025-03-01,15.999999999999998
Michigan,100000,2025-03-08,1.6
Michigan,100000,2025-03-08,1.9
Michigan,100000,2025-03-08,10.4
Michigan,100000,2025-03-08,13.9
Michigan,100000,2025-03-15,1.1
Michigan,100000,2025-03-15,2.7
Michigan,100000,2025-03-15,7.4
Michigan,100000,2025-03-15,11.2
Michigan,100000,2025-03-22,1.5
Michigan,100000,2025-03-22,1.9
Michigan,100000,2025-03-22,5.3
Michigan,100000,2025-03-22,8.7
Michigan,100000,2025-03-29,0.8
Michigan,100000,2025-03-29,1.0
Michigan,100000,2025-03-29,2.9
Michigan,100000,2025-03-29,4.7
Michigan,100000,2025-04-05,1.1
Michigan,100000,2025-04-05,1.2
Michigan,100000,2025-04-05,2.1
Michigan,100000,2025-04-05,4.4
Michigan,100000,2025-04-12,0.6
Michigan,100000,2025-04-12,0.8
Michigan,100000,2025-04-12,1.5
Michigan,100000,2025-04-12,2.9
Michigan,100000,2025-04-19,0.9
Michigan,100000,2025-04-19,1.8
Michigan,100000,2025-04-19,0.6
Michigan,100000,2025-04-19,3.3
Michigan,100000,2025-04-26,0.4
Michigan,100000,2025-04-26,1.0
Michigan,100000,2025-04-26,0.5
Michigan,100000,2025-04-26,1.9
Michigan,100000,2025-05-03,0.2
Michigan,100000,2025-05-03,0.9
Michigan,100000,2025-05-03,0.4
Michigan,100000,2025-05-03,1.5
Michigan,100000,2025-05-10,0.3
Michigan,100000,2025-05-10,0.6
Michigan,100000,2025-05-10,0.8999999999999999
Michigan,100000,2025-05-17,0.2
Michigan,100000,2025-05-17,0.5
Michigan,100000,2025-05-17,0.7
Michigan,100000,2025-05-24,0.2
Michigan,100000,2025-05-24,0.9
Michigan,100000,2025-05-24,1.1
Michigan,100000,2025-05-31,0.1
Michigan,100000,2025-05-31,0.5
Michigan,100000,2025-05-31,0.6
Michigan,100000,2025-06-07,0.0
Michigan,100000,2025-06-07,0.6
Michigan,100000,2025-06-07,0.6
Michigan,100000,2025-06-14,0.0
Michigan,100000,2025-06-14,0.2
Michigan,100000,2025-06-14,0.2
Michigan,100000,2025-06-21,0.0
Michigan,100000,2025-06-21,0.6
Michigan,100000,2025-06-21,0.6
Michigan,100000,2025-06-28,0.0
Michigan,100000,2025-06-28,0.6
Michigan,100000,2025-06-28,0.6
Michigan,100000,2025-07-05,0.0
Michigan,100000,2025-07-05,0.2
Michigan,100000,2025-07-05,0.2
Michigan,100000,2025-07-12,0.0
Michigan,100000,2025-07-12,0.6
Michigan,100000,2025-07-12,0.6
Michigan,100000,2025-07-19,0.0
Michigan,100000,2025-07-19,0.7
Michigan,100000,2025-07-19,0.7
Michigan,100000,2025-07-26,0.0
Michigan,100000,2025-07-26,0.9
Michigan,100000,2025-07-26,0.9
Michigan,100000,2025-08-02,0.0
Michigan,100000,2025-08-02,0.5
Michigan,100000,2025-08-02,0.5
Michigan,100000,2025-08-09,0.0
Michigan,100000,2025-08-09,0.7
Michigan,100000,2025-08-09,0.7
Michigan,100000,2025-08-16,0.0
Michigan,100000,2025-08-16,0.6
Michigan,100000,2025-08-16,0.6
Michigan,100000,2025-08-23,0.0
Michigan,100000,2025-08-23,1.0
Michigan,100000,2025-08-23,1.0
Michigan,100000,2025-08-30,0.0
Michigan,100000,2025-08-30,1.0
Michigan,100000,2025-08-30,1.0
Michigan,100000,2025-09-06,0.0
Michigan,100000,2025-09-06,2.0
Michigan,100000,2025-09-06,2.0
Michigan,100000,2025-09-13,0.0
Michigan,100000,2025-09-13,2.3
Michigan,100000,2025-09-13,2.3
Michigan,100000,2025-09-20,0.0
Michigan,100000,2025-09-20,2.3
Michigan,100000,2025-09-20,2.3
Michigan,100000,2025-09-27,0.1
Michigan,100000,2025-09-27,1.1
Michigan,100000,2025-09-27,1.2000000000000002
Michigan,100000,2025-10-04,0.0
Michigan,100000,2025-10-04,1.4
Michigan,100000,2025-10-04,0.1
Michigan,100000,2025-10-04,1.5
Michigan,100000,2025-10-11,0.1
Michigan,100000,2025-10-11,0.8
Michigan,100000,2025-10-11,0.1
Michigan,100000,2025-10-11,1.0
Michigan,100000,2025-10-18,0.0
Michigan,100000,2025-10-18,0.8
Michigan,100000,2025-10-18,0.0
Michigan,100000,2025-10-18,0.8
Michigan,100000,2025-10-25,0.1
Michigan,100000,2025-10-25,0.7
Michigan,100000,2025-10-25,0.1
Michigan,100000,2025-10-25,0.8999999999999999
Michigan,100000,2025-11-01,0.2
Michigan,100000,2025-11-01,0.4
Michigan,100000,2025-11-01,0.0
